beam no,beam center ra [deg],beam center dec [deg],SB
35,188.12685000000002,-42.97945,1242-43B
36,188.16205833333333,-42.07974166666666,1242-43B
1,157.81957083333333,-53.23648611111111,1034-53A
2,159.323275,-53.23648611111111,1034-53A
3,157.803325,-54.136408333333335,1034-53A
4,159.33952083333335,-54.136408333333335,1034-53A
5,156.36249166666667,-52.31780583333333,1034-53A
6,157.8349625,-52.33645,1034-53A
7,159.30788333333334,-52.33645,1034-53A
8,160.78035416666668,-52.31780583333333,1034-53A
9,160.8265,-53.21745611111111,1034-53A
10,160.87518333333333,-54.11696611111111,1034-53A
11,160.9266125,-55.016555555555556,1034-53A
12,159.35667916666668,-55.03643611111111,1034-53A
13,157.78616666666667,-55.03643611111111,1034-53A
14,156.21623333333332,-55.016555555555556,1034-53A
15,156.2676625,-54.11696611111111,1034-53A
16,156.31634583333332,-53.21745611111111,1034-53A
17,154.9642041666667,-51.381230555555554,1034-53A
18,156.406275,-51.417794722222226,1034-53A
19,157.84957083333333,-51.436080833333335,1034-53A
20,159.293275,-51.436080833333335,1034-53A
21,160.73657083333333,-51.417794722222226,1034-53A
22,162.17864166666666,-51.381230555555554,1034-53A
23,162.2515,-52.280522222222224,1034-53A
24,162.32826666666668,-53.179402777777774,1034-53A
25,162.4092625,-54.078094444444446,1034-53A
26,162.49481666666665,-54.97680555555556,1034-53A
27,162.5853125,-55.87575833333333,1034-53A
28,160.98102083333333,-55.916441666666664,1034-53A
29,159.37483333333336,-55.936794444444445,1034-53A
30,157.7680125,-55.936794444444445,1034-53A
31,156.161825,-55.916441666666664,1034-53A
32,154.5575333333333,-55.87575833333333,1034-53A
33,154.64802916666667,-54.97680555555556,1034-53A
34,154.73358333333334,-54.078094444444446,1034-53A
35,154.81457916666668,-53.179402777777774,1034-53A
36,154.89134583333333,-52.280522222222224,1034-53A
1,155.67565,-59.014602777777775,1022-59B
2,157.42338333333333,-59.00282222222222,1022-59B
3,155.6755625,-59.914575,1022-59B
4,157.47044166666666,-59.902478888888886,1022-59B
5,153.9719125,-58.10294444444445,1022-59B
6,155.675525,-58.11451944444445,1022-59B
7,157.37892916666667,-58.10303888888889,1022-59B
8,159.08033333333333,-58.06852583333333,1022-59B
9,159.16893333333334,-58.967419166666666,1022-59B
10,159.262925,-59.86611944444444,1022-59B
11,159.3628375,-60.76484166666667,1022-59B
12,157.52035,-60.80222361111111,1022-59B
13,155.67524583333332,-60.814658333333334,1022-59B
14,153.82991666666666,-60.80212222222222,1022-59B
15,153.88047083333333,-59.902386388888885,1022-59B
16,153.92770833333333,-59.00273416666667,1022-59B
17,152.352925,-57.16900277777778,1022-59B
18,154.01334166666666,-57.2028,1022-59B
19,155.67519583333333,-57.214102777777775,1022-59B
20,157.33685416666668,-57.20290277777778,1022-59B
21,158.99666666666667,-57.169224166666666,1022-59B
22,160.65302083333333,-57.113105555555556,1022-59B
23,160.77795416666666,-58.01102777777778,1022-59B
24,160.91034166666668,-58.90844166666667,1022-59B
25,161.05087083333333,-59.80556111111111,1022-59B
26,161.200325,-60.70258611111111,1022-59B
27,161.35958333333335,-61.599719444444446,1022-59B
28,159.46925000000002,-61.6638,1022-59B
29,157.57340416666668,-61.70227888888889,1022-59B
30,155.67467083333332,-61.715075,1022-59B
31,153.7757125,-61.70216166666667,1022-59B
32,151.87918333333334,-61.66354722222222,1022-59B
33,151.98676666666665,-60.76461944444444,1022-59B
34,152.0873375,-59.865916666666664,1022-59B
35,152.18152916666668,-58.96722138888889,1022-59B
36,152.26989166666667,-58.06832166666667,1022-59B
1,71.53252083333334,-15.722369444444444,0447-16A
2,72.46747500000001,-15.722369444444444,0447-16A
3,71.5303875,-16.62233888888889,0447-16A
4,72.46960833333333,-16.62233888888889,0447-16A
5,70.603475,-14.818215555555556,0447-16A
6,71.53452083333333,-14.822288888888888,0447-16A
7,72.465475,-14.822288888888888,0447-16A
8,73.39652083333333,-14.818215555555556,0447-16A
9,73.402525,-15.718280277777778,0447-16A
10,73.40892916666667,-16.618231388888887,0447-16A
11,73.41574166666666,-17.51829138888889,0447-16A
12,72.47187916666667,-17.522419444444445,0447-16A
13,71.52811666666668,-17.522419444444445,0447-16A
14,70.58425416666667,-17.51829138888889,0447-16A
15,70.59106666666666,-16.618231388888887,0447-16A
16,70.59747083333333,-15.718280277777778,0447-16A
17,69.6814875,-13.909691666666667,0447-16A
18,70.6090875,-13.917815,0447-16A
19,71.53639166666667,-13.921875,0447-16A
20,72.46360416666666,-13.921875,0447-16A
21,73.39090833333333,-13.917815,0447-16A
22,74.31850833333333,-13.909691666666667,0447-16A
23,74.32785833333332,-14.81006111111111,0447-16A
24,74.3378625,-15.710094444444444,0447-16A
25,74.34853333333334,-16.610008333333333,0447-16A
26,74.3598875,-17.510025,0447-16A
27,74.37194583333333,-18.410369444444445,0447-16A
28,73.42297500000001,-18.418681944444444,0447-16A
29,72.47429166666667,-18.422833333333333,0447-16A
30,71.52570416666667,-18.422833333333333,0447-16A
31,70.57702083333334,-18.418681944444444,0447-16A
32,69.62805,-18.410369444444445,0447-16A
33,69.64010833333333,-17.510025,0447-16A
34,69.65146250000001,-16.610008333333333,0447-16A
35,69.66213333333333,-15.710094444444444,0447-16A
36,69.6721375,-14.81006111111111,0447-16A
1,346.3441375,-37.20132861111111,2307-37A
2,347.47403333333335,-37.20132861111111,2307-37A
3,346.33725,-38.101284166666666,2307-37A
4,347.4809208333333,-38.101284166666666,2307-37A
5,345.2340333333333,-36.29054166666667,2307-37A
6,346.35072916666667,-36.30126055555556,2307-37A
7,347.4674416666666,-36.30126055555556,2307-37A
8,348.5841375,-36.29054166666667,2307-37A
9,348.6039,-37.19048333333333,2307-37A
10,348.62455833333337,-38.09030833333333,2307-37A
11,348.64616666666666,-38.990233333333336,2307-37A
12,347.48812499999997,-39.00135,2307-37A
13,346.3300458333333,-39.00135,2307-37A
14,345.1720041666666,-38.990233333333336,2307-37A
15,345.1936083333333,-38.09030833333333,2307-37A
16,345.21427083333333,-37.19048333333333,2307-37A
17,344.1488875,-35.36904555555556,2307-37A
18,345.2529416666667,-35.390255555555555,2307-37A
19,346.35703333333333,-35.40085833333333,2307-37A
20,347.46113749999995,-35.40085833333333,2307-37A
21,348.56522916666665,-35.390255555555555,2307-37A
22,349.66928333333334,-35.36904555555556,2307-37A
23,349.7007791666666,-36.26910083333333,2307-37A
24,349.7337,-37.1687975,2307-37A
25,349.7681125,-38.068356666666666,2307-37A
26,349.8041,-38.967999722222224,2307-37A
27,349.84175,-39.86794722222222,2307-37A
28,348.6687708333333,-39.890480555555555,2307-37A
29,347.4956625,-39.90174777777778,2307-37A
30,346.3225083333333,-39.90174777777778,2307-37A
31,345.1494,-39.890480555555555,2307-37A
32,343.9764208333333,-39.86794722222222,2307-37A
33,344.01407083333334,-38.967999722222224,2307-37A
34,344.0500583333333,-38.068356666666666,2307-37A
35,344.08447083333334,-37.1687975,2307-37A
36,344.11738749999995,-36.26910083333333,2307-37A
1,290.9462375,-21.10148388888889,1925-21A
2,291.91089999999997,-21.10148388888889,1925-21A
3,290.9432375,-22.001451944444444,1925-21A
4,291.9139,-22.001451944444444,1925-21A
5,289.99003749999997,-20.195866666666667,1925-21A
6,290.94908749999996,-20.20140472222222,1925-21A
7,291.90805,-20.20140472222222,1925-21A
8,292.8671,-20.195866666666667,1925-21A
9,292.87564166666664,-21.095916666666668,1925-21A
10,292.8846458333333,-21.99585,1925-21A
11,292.8941291666667,-22.895888888888887,1925-21A
12,291.9170625,-22.901530555555556,1925-21A
13,290.940075,-22.901530555555556,1925-21A
14,289.9630125,-22.895888888888887,1925-21A
15,289.97249166666666,-21.99585,1925-21A
16,289.9814958333333,-21.095916666666668,1925-21A
17,289.04422916666664,-19.284466666666667,1925-21A
18,289.9981333333334,-19.295483333333333,1925-21A
19,290.95178333333337,-19.30099138888889,1925-21A
20,291.90535416666665,-19.30099138888889,1925-21A
21,292.8590041666667,-19.295483333333333,1925-21A
22,293.8129083333333,-19.284466666666667,1925-21A
23,293.8263958333333,-20.184794444444446,1925-21A
24,293.84062916666664,-21.084779444444443,1925-21A
25,293.8556375,-21.984643333333334,1925-21A
26,293.8714375,-22.884608333333333,1925-21A
27,293.8880625,-23.78489638888889,1925-21A
28,292.9041041666667,-23.79626111111111,1925-21A
29,291.9203875,-23.801941944444444,1925-21A
30,290.93675,-23.801941944444444,1925-21A
31,289.95303333333334,-23.79626111111111,1925-21A
32,288.969075,-23.78489638888889,1925-21A
33,288.9857,-22.884608333333333,1925-21A
34,289.0015041666667,-21.984643333333334,1925-21A
35,289.0165083333333,-21.084779444444443,1925-21A
36,289.03074166666664,-20.184794444444446,1925-21A
1,210.9462375,-21.10148388888889,1405-21A
2,211.9109,-21.10148388888889,1405-21A
3,210.9432375,-22.001451944444444,1405-21A
4,211.9139,-22.001451944444444,1405-21A
5,209.9900375,-20.195866666666667,1405-21A
6,210.9490875,-20.20140472222222,1405-21A
7,211.90805,-20.20140472222222,1405-21A
8,212.86710000000002,-20.195866666666667,1405-21A
9,212.87564166666667,-21.095916666666668,1405-21A
10,212.8846458333333,-21.99585,1405-21A
11,212.89412916666666,-22.895888888888887,1405-21A
12,211.91706250000001,-22.901530555555556,1405-21A
13,210.940075,-22.901530555555556,1405-21A
14,209.9630125,-22.895888888888887,1405-21A
15,209.97249166666666,-21.99585,1405-21A
16,209.98149583333333,-21.095916666666668,1405-21A
17,209.04422916666667,-19.284466666666667,1405-21A
18,209.99813333333333,-19.295483333333333,1405-21A
19,210.95178333333334,-19.30099138888889,1405-21A
20,211.90535416666668,-19.30099138888889,1405-21A
21,212.85900416666667,-19.295483333333333,1405-21A
22,213.81290833333333,-19.284466666666667,1405-21A
23,213.82639583333332,-20.184794444444446,1405-21A
24,213.84062916666667,-21.084779444444443,1405-21A
25,213.8556375,-21.984643333333334,1405-21A
26,213.8714375,-22.884608333333333,1405-21A
27,213.8880625,-23.78489638888889,1405-21A
28,212.90410416666668,-23.79626111111111,1405-21A
29,211.9203875,-23.801941944444444,1405-21A
30,210.93675,-23.801941944444444,1405-21A
31,209.95303333333334,-23.79626111111111,1405-21A
32,208.969075,-23.78489638888889,1405-21A
33,208.9857,-22.884608333333333,1405-21A
34,209.00150416666668,-21.984643333333334,1405-21A
35,209.01650833333332,-21.084779444444443,1405-21A
36,209.03074166666664,-20.184794444444446,1405-21A
1,225.2193,5.8495944444444445,1502+05A
2,226.1239833333333,5.8495944444444445,1502+05A
3,225.21997083333332,4.949622222222223,1502+05A
4,226.1233083333333,4.949622222222223,1502+05A
5,224.31215,6.748338888888889,1502+05A
6,225.2185125,6.749677777777777,1502+05A
7,226.12476666666666,6.749677777777777,1502+05A
8,227.0311291666667,6.748338888888889,1502+05A
9,227.028775,5.848258333333334,1502+05A
10,227.0267625,4.948288888888889,1502+05A
11,227.02508749999998,4.048205555555556,1502+05A
12,226.12275416666665,4.049541666666666,1502+05A
13,225.22052916666667,4.049541666666666,1502+05A
14,224.31819166666668,4.048205555555556,1502+05A
15,224.31652083333333,4.948288888888889,1502+05A
16,224.31450416666667,5.848258333333334,1502+05A
17,223.40095416666665,7.6460638888888885,1502+05A
18,224.30945000000003,7.64875,1502+05A
19,225.2176125,7.650096111111111,1502+05A
20,226.12566666666666,7.650096111111111,1502+05A
21,227.03383333333332,7.64875,1502+05A
22,227.94232499999998,7.6460638888888885,1502+05A
23,227.93782083333332,6.745658333333333,1502+05A
24,227.93389583333334,5.845583333333334,1502+05A
25,227.93054166666667,4.945616666666667,1502+05A
26,227.92775,4.045536111111111,1502+05A
27,227.92552083333334,3.145122222222222,1502+05A
28,227.02375,3.1477916666666665,1502+05A
29,226.12230833333334,3.149125,1502+05A
30,225.22097499999998,3.149125,1502+05A
31,224.31952916666665,3.1477916666666665,1502+05A
32,223.41775833333332,3.145122222222222,1502+05A
33,223.4155291666667,4.045536111111111,1502+05A
34,223.4127375,4.945616666666667,1502+05A
35,223.40938333333332,5.845583333333334,1502+05A
36,223.40545833333334,6.745658333333333,1502+05A
1,87.56754166666666,-59.014602777777775,0550-59B
2,89.315275,-59.00282222222222,0550-59B
3,87.56745416666666,-59.914575,0550-59B
4,89.36233333333334,-59.902478888888886,0550-59B
5,85.86380416666667,-58.10294444444445,0550-59B
6,87.56741666666667,-58.11451944444445,0550-59B
7,89.27082083333333,-58.10303888888889,0550-59B
8,90.97222500000001,-58.06852583333333,0550-59B
9,91.060825,-58.967419166666666,0550-59B
10,91.15482083333333,-59.86611944444444,0550-59B
11,91.25472916666666,-60.76484166666667,0550-59B
12,89.41224166666666,-60.80222361111111,0550-59B
13,87.5671375,-60.814658333333334,0550-59B
14,85.72180833333333,-60.80212222222222,0550-59B
15,85.7723625,-59.902386388888885,0550-59B
16,85.81960000000001,-59.00273416666667,0550-59B
17,84.24481666666667,-57.16900277777778,0550-59B
18,85.90523333333333,-57.2028,0550-59B
19,87.5670875,-57.214102777777775,0550-59B
20,89.22874583333333,-57.20290277777778,0550-59B
21,90.8885625,-57.169224166666666,0550-59B
22,92.5449125,-57.113105555555556,0550-59B
23,92.66984583333334,-58.01102777777778,0550-59B
24,92.80223333333333,-58.90844166666667,0550-59B
25,92.94276666666667,-59.80556111111111,0550-59B
26,93.09221666666667,-60.70258611111111,0550-59B
27,93.251475,-61.599719444444446,0550-59B
28,91.36114166666667,-61.6638,0550-59B
29,89.46529583333333,-61.70227888888889,0550-59B
30,87.5665625,-61.715075,0550-59B
31,85.66760416666666,-61.70216166666667,0550-59B
32,83.771075,-61.66354722222222,0550-59B
33,83.87865833333333,-60.76461944444444,0550-59B
34,83.97922916666667,-59.865916666666664,0550-59B
35,84.07342083333333,-58.96722138888889,0550-59B
36,84.16178333333333,-58.06832166666667,0550-59B
1,16.119395833333336,3.277777777777777e-05,0104-00B
2,17.019366666666667,3.277777777777777e-05,0104-00B
3,16.1193375,-0.8999388888888888,0104-00B
4,17.01942083333333,-0.8999388888888888,0104-00B
5,15.219145833333332,0.9002272222222222,0104-00B
6,16.1193375,0.900116111111111,0104-00B
7,17.01942083333333,0.900116111111111,0104-00B
8,17.919616666666666,0.9002272222222222,0104-00B
9,17.91945,0.00014388888888888887,0104-00B
10,17.919616666666666,-0.8998277777777778,0104-00B
11,17.920116666666665,-1.7999111111111112,0104-00B
12,17.0195875,-1.8000225,0104-00B
13,16.11917083333333,-1.8000225,0104-00B
14,15.218645833333332,-1.7999111111111112,0104-00B
15,15.219145833333332,-0.8998277777777778,0104-00B
16,15.2193125,0.00014388888888888887,0104-00B
17,14.317783333333333,1.8008663888888887,0104-00B
18,15.218645833333332,1.8006441666666666,0104-00B
19,16.11917083333333,1.8005327777777778,0104-00B
20,17.0195875,1.8005327777777778,0104-00B
21,17.920116666666665,1.8006441666666666,0104-00B
22,18.820979166666667,1.8008663888888887,0104-00B
23,18.820145833333335,0.9004494444444444,0104-00B
24,18.819866666666666,0.00036611111111111116,0104-00B
25,18.820145833333335,-0.8996055555555557,0104-00B
26,18.820979166666667,-1.799688888888889,0104-00B
27,18.822370833333334,-2.700105277777778,0104-00B
28,17.92095,-2.700327777777778,0104-00B
29,17.019866666666665,-2.7004391666666665,0104-00B
30,16.118895833333333,-2.7004391666666665,0104-00B
31,15.217812499999999,-2.700327777777778,0104-00B
32,14.316391666666666,-2.700105277777778,0104-00B
33,14.317783333333333,-1.799688888888889,0104-00B
34,14.318616666666667,-0.8996055555555557,0104-00B
35,14.318895833333332,0.00036611111111111116,0104-00B
36,14.318616666666667,0.9004494444444444,0104-00B
1,99.57446250000001,-48.35167555555556,0638-48B
2,100.92856666666667,-48.34373611111111,0638-48B
3,99.57436666666666,-49.25164777777778,0638-48B
4,100.95298333333334,-49.243563888888886,0638-48B
5,98.24346249999999,-47.44365833333333,0638-48B
6,99.57439166666667,-47.451592222222224,0638-48B
7,100.90515833333333,-47.44378888888889,0638-48B
8,102.23529166666667,-47.42025833333334,0638-48B
9,102.2819875,-48.31979722222222,0638-48B
10,102.3308625,-49.21919361111111,0638-48B
11,102.38207916666667,-50.11866638888889,0638-48B
12,100.97847916666667,-50.14349444444444,0638-48B
13,99.57409166666667,-50.15173111111111,0638-48B
14,98.1695375,-50.14335833333333,0638-48B
15,98.19558333333335,-49.243433333333336,0638-48B
16,98.22019583333334,-48.343608333333336,0638-48B
17,96.95705833333334,-46.520075,0638-48B
18,98.26547083333334,-46.543366666666664,0638-48B
19,99.5741625,-46.55117555555555,0638-48B
20,100.88269166666666,-46.543502777777775,0638-48B
21,102.19062916666667,-46.520358333333334,0638-48B
22,103.49754166666666,-46.481747222222225,0638-48B
23,103.5643125,-47.381011111111114,0638-48B
24,103.6342125,-48.279869444444444,0638-48B
25,103.70745,-49.17854444444445,0638-48B
26,103.784275,-50.07725277777778,0638-48B
27,103.86494583333332,-50.97620833333333,0638-48B
28,102.43580416666667,-51.018436666666666,0638-48B
29,101.00514166666667,-51.043752777777776,0638-48B
30,99.57363333333333,-51.052147777777776,0638-48B
31,98.14195000000001,-51.04360555555556,0638-48B
32,96.71077083333333,-51.01812888888889,0638-48B
33,96.76542916666666,-50.11838083333333,0638-48B
34,96.8172,-49.21892138888889,0638-48B
